id,body,source_author,source_title,score
pd12d9220940e81e,舟の進むにつれてこの小さな港の声が次第に聞こえだした。,国木田独歩,少年の悲哀,0.6793
pdd4562302506c9f,間もなく門の開く音がして、それが遠々しく聞こえて来たが、すぐに閉じる音がした。,国枝史郎,怪しの館,0.7327
pde26f92d1672954,そんなことを言って来年の春あたたかくなったら一番に私をたべる積りだろう。,土原耕作,蛇と蛙,0.4466
pdadec5da02633b5,さすれば、そこに考えられることは一ツしかない。,坂口安吾,牛,0.6812
pd45034adc0c7e14,と、いままで何か言いあっていたものたちが、そのとき急にばったりと話しやめた。,堀辰雄,三つの挿話,0.6291
pd518ec2ecb4cc40,雨は闇の底から蕭々と降る、容易に晴れそうにもない。,夏目漱石,琴のそら音,0.7096
pdcb65fc809bddcc,が、酔夢朦朧とした私の頭の中には、足音はいつまでも鳴り響いているかのようである。,外村繁,日を愛しむ,0.6415
pd999478da2c339b,時々軽い衣擦れの音が聞こえるほかは何の物音もない。,夢野久作,女坑主,0.6935
pda2b1c69ac8ba64,こいつは妙だぞ、私は益々うろたえはじめた。,大阪圭吉,寒の夜晴れ,0.631
pd3e47f364367301,たいした花も咲くまい、と私は半ば諦めていたのである。,太宰治,善蔵を思う,0.718
pd25025ce39df12f,私は大した興味ももたず、その廃屋をちょっとのぞいてみたあとで、また猟をつづけた。,妹尾アキ夫,マカーガー峡谷の秘密,0.4851
pdd2a4a0bd05ff64,紅衣を著けて、その襟と、袖口のところに白いへりが附いてゐる。,宇野浩二,茂吉の一面,0.418
pd4e7fdecb449819,以前ここに立っていた大きな置戸棚と、彫り物のある櫃とは、しかしもう見当らなかった。,実吉捷郎,トニオ・クレエゲル,0.6019
pd727edd9aa9dc84,雨のない重いような曇ったそとの空気は、ひっそりと家内をしずまらしていた。,室生犀星,香爐を盗む,0.652
pddd995f8eda2986,私は、何をどうすることも出来ずにただ立っていた。,宮本百合子,貧しき人々の群,0.7405
pdb3762cc0fbb504,みんなの声ももう聞こえませんでした。,宮沢賢治,虹の絵の具皿,0.7019
pd4dcc567a8283f0,長く尾をひくような、又、歌って居るとも思われる節廻しであった。,富田常雄,面,0.5593
pdec477a4482ea96,南洋中の島では一年じゅうがほとんど同じ季節であり、春夏秋冬はただの言葉である。,寺田寅彦,連句雑俎,0.5619
pd5c64c5c6ef2859,吉原の桜は八重咲きが多く、上野や向島よりは遅れて咲いた。,小山清,桜林,0.6522
pddbd5f47f807e2b,そして、白い星のような花が、咲きかけていました。,小川未明,うずめられた鏡,0.8068
pd10a7c503cc3be5,角を曲がると、三階の窓が明るくなっていた。,小林多喜二,党生活者,0.6123
pd667752138091f7,笙が鳴り出すと、それにつれてドウと板の間を踏むような音が聴こえました。,小栗虫太郎,夢殿殺人事件,0.6327
pd8555787bb85325,とにかく何故この話が結末をつけないで、そのままになっているのか、誰にも分らない。,小泉八雲,茶碗の中,0.6072
pde5d42146d304d5,差し支えのないばかりか、そこに立派な理由があるのです。,小酒井不木,愚人の毒,0.6735
pdd5abdfee90046e,花の咲いた高原の上には果しなく拡がってゆく不安があった。,尾崎士郎,運命について,0.6662
pd7a466620a4ab5b,白の封筒に白い書簡箋に左の意味が書かれてあった。,山下利三郎,誘拐者,0.4595
pd45929c07d2c351,引返すことはすでに不可能なことであり、いまとなっては飛び込む横丁もない始末なのである。,山之口貘,詩とはなにか,0.5718
pddd030846c04e0b,博士のそんな声が、どこかから聞こえてくるような気がしていた。,山川方夫,博士の目,0.7132
pdb30907420f4b74,結婚したそもそものときから始まって、始まったことがわからないままで、悪いほうへと続いていった。,山本周五郎,薊,0.6083
pd12bc1160f87919,丘一つ距てた日本海に陽が落ちると、見る見るうちに湖面は黒くなって、対岸の灯が光を増すのであった。,山本禾太郎,仙人掌の花,0.4797
pde96425ffbc8fab,私の実際に見たのではこんな事がある。,岡崎雪声,子供の霊,0.4783
pd53a44c7d3dd880,白梅の咲く頃となると、葉子はどうも麻川荘之介氏を想い出していけない。,岡本かの子,鶴は病みき,0.6906
pd08d9b7ed9cc48a,家内はもう薄暗いので、雨戸を明け払って更に引き窓をあけた。,岡本綺堂,半七捕物帳,0.7203
pde7386df584b44a,心では、おうかた、大砲の音を聴いとったんやろ。,岩野泡鳴,戦話,0.6652
pd00c953cc29005d,俳優の声は、音楽的な美声を必ずしも必要としない。,岸田国士,ラジオ・ドラマ私見,0.5251
pdfbefcfa0e17b30,どこの石垣のすみで鳴くとも知れないような、ほそぼそとした地虫の声も耳にはいる。,島崎藤村,嵐,0.6564
pd5ab64fd84d40ca,灰色の壁と鉄格子の窓を通して見る空の色と、朝晩目にうつるものとてはただそれだけであった。,島木健作,癩,0.6163
pd3965b994b1aeb9,次の停留場に来ると満員の上へ更に二三人加わって、今度は単独に蹣跚る余地さえ無くなって了った。,川田功,乗合自動車,0.4856
pd9983275883dde5,だからわれわれもこれから先は、この八等官を少佐と呼ぶことにしよう。,平井肇,鼻,0.5313
pd08e5fa1efc47b9,けだし氏の頭のよさのしからしむるところであろう。,平林初之輔,甲賀三郎『琥珀のパイプ』序,0.5751
pd5e9751c307694f,声は呼んだその人の耳へ反って響いた。,幸田露伴,観画談,0.6523
pda3b35cab9ec85d,どうしてそんなものを兵さんが持っていたかと驚いた。,徳永直,あまり者,0.5708
pd364a11ee1b6450,私たちはそこを出てから、さらに明石の方へ向かったが、そこは前の二つに比べて一番汚なかった。,徳田秋声,蒼白い月,0.5901
pd798e26a99b88fa,和尚が梯子段を降りて来た時、夜は明けかけており、一家の人々は心配して下で待っていた。,戸川明三,葬られたる秘密,0.5134
pdb0cf611cc1390e,勿論今の人たちのうちでは、私などが最長い愛読者であるには間違いない。,折口信夫,民族の感歎,0.4423
pd32a402a6f313cb,だが、やれやれ、きょうもなかまたちの声は聞こえない。,新美南吉,久助君の話,0.6616
pd07b24cece30313,静かに立って耳をそばだてるとかすかに音が聞こえる。,有島武郎,フランセスの顔,0.685
pd8a9d407ac4885e,くさりそうだったら、ただでも人にたべてもらう。,木内高音,水菓子屋の要吉,0.584
pd2f634840ffed86,吹きつける風の音に自分の声を消されまいと、その頭に噛りつくようにして叫んだ。,本庄陸男,とも喰い,0.5725
pd15c420f7dc1a16,そして当時すでにあのいまいましいシャレ者の秘書を知つていました。,村崎敏郎,ピンの先き,0.5816
pdcbef826f177ba5,其日は朝から小雨が降っていたが、十時頃から本降りになった。,松本泰,緑衣の女,0.6093
pd4c1f97219f53c7,きっと、それは精たちが置いていった取り換え児だろうと思った。,松村みね子,琴,0.5544
pd61aa0be45583c5,否、寧ろ充分な閑暇を利用して、少しばかり学問を初めさえしたのである。,松永延造,職工と微笑,0.5676
pd2bd5433fe1aadd,が、そこには勘次がやぞうを極め込んでにやにや笑って立っていた。,林不忘,釘抜藤吉捕物覚書,0.6589
pd4c14966f609fc9,戸外では、いつか雨が降り出していて、湿った軒燈に霧のような水しぶきがしていました。,林芙美子,蛙,0.6412
pde012ba7c06cd1a,当の不破ものんびりした表情で窓外薄暮の風景などを眺めています。,梅崎春生,ボロ家の春秋,0.6485
pdd00227db457360,遠くの方から風の渡るように響いて来る。,梶井基次郎,交尾,0.6593
pd573ff095afeb6a,しかし夜になれば、別荘の人々には外で番をして吠える声が聞えるのである。,森林太郎,犬,0.5268
pdc55759f019b05f,石瓦の散らばっている間に、げんげや菫の花が咲いている。,森鴎外,ヰタ・セクスアリス,0.7272
pdf8c739cc89a4ae,お池には赤と白のはすの花が咲いて、その葉の上には、水晶の珠のように露がたまっていました。,楠山正雄,浦島太郎,0.7029
pd794ed9c1fde6c5,紫陽花と矢車草と野茨と芍薬と菊と、カンナは絶えず三方の壁の上で咲いていた。,横光利一,花園の思想,0.6548
pdc732489ac93cc5,自分の頼みは、その家まで行って貰うことにあるので、それ以外は皆君の自由だ。,橋本五郎,自殺を買う話,0.6055
pdf1d2912939dbcf,と、やがてどこからともなく澄み切った尺八の音が、哀韻切々と耳を打ってきました。,橘外男,棚田裁判長の怪死,0.5609
pdeaab2c02536e80,まだその下に闌更というふんどしかつぎがおります。,正岡子規,俳句上の京と江戸,0.5101
pd0f56200c91f462,こいつはあとで郵便屋さんが葉書を集めにきて、さぞや肝を潰したことでしょう。,正岡容,初看板,0.5265
pd62c6307e96a4d7,ほんの僅かな浮いた心が、ひっそりした秋の宵の澄んだ心境の表面にさざ波をたてた。,水上滝太郎,果樹,0.5541
pd9e2d63db8ad042,が、なんにも言わずに、ただ笑っていた。,水野葉舟,帰途,0.7043
pddf4fca05e4be8a,しかし実際は全くそれとは相違して、ここより外に行きどころのない身である事は明瞭である。,永井荷風,或夜,0.5959
pd78067cb1215547,どこからか、へんな声が聞こえてくるのです。,江戸川乱歩,おれは二十面相だ,0.7402
pd52f7df1a8b4ae7,こいつはちょっと難問題だと、腕を拱いたまま考え込んだ。,江見水蔭,備前天一坊,0.5943
pddcc476e7282f85,最早九年ばかり以前の事だ、当時私の宅へよく遊びに来た芝警察署詰の某氏の実見談である。,沼田一雅,暗夜の白髪,0.4046
pd617065f97faeb2,こん度来るまでにはきっと独でお上んなさるようにして見せよう。,泉鏡花,誓之巻,0.6342
pd774f175084fe70,何も知らずに先に立って歩いていた吉田が楽しげに口ぶえを吹き出した。,浜尾四郎,彼は誰を殺したか,0.5781
pd052237c53ab127,しまいにはあとも先も見えず、どこが道やらわからなくなり、だんだん山深く迷い入って行きました。,海若藍平,雪の塔,0.4827
pd9283b68a11371b,だが、そこには誰も立っていなかった。,海野十三,宇宙尖兵,0.7324
pd02f37635bbac2b,夏が近く、日暮に間もない空が、ライラック色と薔薇花とのだんだらに染まって見えた。,渡辺温,赤い煙突,0.64
pd47d587add5f5b8,幾つかの島を浮かべたこの荒海は、雲と船と海鳥とをあしらって絵のごとく美しい。,火野葦平,糞尿譚,0.5407
pd13ae3f5feb90fb,が、すでに若造の口から引き出して来たこと以外、そこには何らの新しい事実もなかった。,牧逸馬,助五郎余罪,0.6298
pddcd9b32ebe26b0,私は、その洞ろな耳腔に諄々と囁くことで驢馬の記憶を呼び醒そうとした。,牧野信一,ゼーロン,0.581
pd27236a25e47a9e,そしてそういう生のままのものなら、何もわざわざ人家を訪れなくても、野良にいくらでも作られている。,犬田卯,沼畔小話集,0.6155
